hotel_Id,Hotel_name,Province,Price,Check_in_date,Check_out_date,Score,Stars,Address,Reviews,Overall,Link
2223,Golden Legend Boutique Hotel,Hà Nội,3150000,10/6/2025,10/7/2025,9.2,4,"Hoan Kiem, Hanoi (Old Quarter)",1200,Wonderful,https://www.booking.com/hotel/vn/golden-sun-4.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484048&all_sr_blocks=24797815_418107393_2_1_0&highlighted_blocks=24797815_418107393_2_1_0&matching_block_id=24797815_418107393_2_1_0&sr_pri_blocks=24797815_418107393_2_1_0__192150000&from=searchresults
2224,Eco Nest Hotel & Apartment,Hà Nội,551193,10/6/2025,10/7/2025,7.4,0,"Hoan Kiem, Hanoi",914,Good,https://www.booking.com/hotel/vn/eco-nest-amp-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484048&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__55119313&from=searchresults
2225,Ha Noi Lake View Hotel & Travel,Hà Nội,6800000,10/20/2025,10/21/2025,8.8,4,"Hoan Kiem, Hanoi (Old Quarter)",3137,Excellent,https://www.booking.com/hotel/vn/hanoiswan-hostel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484048&all_sr_blocks=214445216_389592514_2_1_0&highlighted_blocks=214445216_389592514_2_1_0&matching_block_id=214445216_389592514_2_1_0&sr_pri_blocks=214445216_389592514_2_1_0__102000000&from=searchresults
2226,Minerva Premium Hotel,Hà Nội,2620543,10/27/2025,10/28/2025,9.7,4,"Hoan Kiem, Hanoi (Old Quarter)",877,Exceptional,https://www.booking.com/hotel/vn/minerva-premium.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-27&checkout=2025-10-28&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484048&all_sr_blocks=1172120102_0_2_1_0&highlighted_blocks=1172120102_0_2_1_0&matching_block_id=1172120102_0_2_1_0&sr_pri_blocks=1172120102_0_2_1_0__262054321&from=searchresults
2227,MAY DE VILLE Lakeside Hotel,Hà Nội,3016779,10/20/2025,10/21/2025,9.5,5,"Hoan Kiem, Hanoi (Old Quarter)",3911,Exceptional,https://www.booking.com/hotel/vn/may-de-ville-hanoi-capital.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484048&all_sr_blocks=26444353_0_2_1_0&highlighted_blocks=26444353_0_2_1_0&matching_block_id=26444353_0_2_1_0&sr_pri_blocks=26444353_0_2_1_0__301677927&from=searchresults
2228,Champton Hanoi Hotel,Hà Nội,4950000,10/6/2025,10/7/2025,9.2,4,"Hoan Kiem, Hanoi (Old Quarter)",1314,Wonderful,https://www.booking.com/hotel/vn/the-light-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484048&all_sr_blocks=202016330_121941583_2_41_0_753326&highlighted_blocks=202016330_121941583_2_41_0_753326&matching_block_id=202016330_121941583_2_41_0_753326&sr_pri_blocks=202016330_121941583_2_41_0_753326_183150000&from=searchresults
2229,Golden Art Hotel,Hà Nội,998378,10/13/2025,10/14/2025,9,3,"Hoan Kiem, Hanoi (Old Quarter)",897,Wonderful,https://www.booking.com/hotel/vn/art-trendy.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=44261901_0_2_1_0&highlighted_blocks=44261901_0_2_1_0&matching_block_id=44261901_0_2_1_0&sr_pri_blocks=44261901_0_2_1_0__99837760&from=searchresults
2230,Singita Classy - A Cozy Rustic Hideaway in Hanoi Old Quarter,Hà Nội,1705661,10/13/2025,10/14/2025,8.4,4,"Hoan Kiem, Hanoi (Old Quarter)",1292,Very good,https://www.booking.com/hotel/vn/singita-classy-boutique.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484048&all_sr_blocks=889058921_358912386_2_2_0&highlighted_blocks=889058921_358912386_2_2_0&matching_block_id=889058921_358912386_2_2_0&sr_pri_blocks=889058921_358912386_2_2_0__112573600&from=searchresults
2231,Bella Rosa Trendy Hotel & Spa,Hà Nội,3970000,10/6/2025,10/7/2025,9.3,3,"Hoan Kiem, Hanoi (Old Quarter)",405,Wonderful,https://www.booking.com/hotel/vn/hanoi-bella-rosa-trendy.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=315432005_411285449_2_0_0_528309&highlighted_blocks=315432005_411285449_2_0_0_528309&matching_block_id=315432005_411285449_2_0_0_528309&sr_pri_blocks=315432005_411285449_2_0_0_528309_127040000&from=searchresults
2232,Sena Boutique Hotel & Travel,Hà Nội,9000000,10/6/2025,10/7/2025,9,4,"Hoan Kiem, Hanoi (Old Quarter)",1738,Wonderful,https://www.booking.com/hotel/vn/sena-boutique.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=1058014601_378042484_0_1_0&highlighted_blocks=1058014601_378042484_0_1_0&matching_block_id=1058014601_378042484_0_1_0&sr_pri_blocks=1058014601_378042484_0_1_0__126000000&from=searchresults
2233,Babylon Premium Hotel & Spa,Hà Nội,4000000,10/6/2025,10/7/2025,9.2,4,"Hoan Kiem, Hanoi (Old Quarter)",2939,Wonderful,https://www.booking.com/hotel/vn/babylon-premium-amp-spa.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=517400501_411543432_2_1_0&highlighted_blocks=517400501_411543432_2_1_0&matching_block_id=517400501_411543432_2_1_0&sr_pri_blocks=517400501_411543432_2_1_0__140000000&from=searchresults
2234,Hanoi Buffalo Hostel,Hà Nội,1200000,10/6/2025,10/7/2025,8.6,0,"Hoan Kiem, Hanoi (Old Quarter)",3021,Excellent,https://www.booking.com/hotel/vn/hanoi-buffalo-hostel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=466882002_379078696_2_1_0&highlighted_blocks=466882002_379078696_2_1_0&matching_block_id=466882002_379078696_2_1_0&sr_pri_blocks=466882002_379078696_2_1_0__96000000&from=searchresults
2235,La Siesta Classic Hang Thung,Hà Nội,3163500,12/15/2025,12/16/2025,9.5,5,"Hoan Kiem, Hanoi (Old Quarter)",1362,Exceptional,https://www.booking.com/hotel/vn/la-siesta-classic-hang-thung-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-16&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=1019275101_374359139_2_41_0_232480&highlighted_blocks=1019275101_374359139_2_41_0_232480&matching_block_id=1019275101_374359139_2_41_0_232480&sr_pri_blocks=1019275101_374359139_2_41_0_232480_268897500&from=searchresults
2236,Hanoian Central Hotel & Spa,Hà Nội,1775011,10/6/2025,10/7/2025,9.7,4,"Hoan Kiem, Hanoi (Old Quarter)",679,Exceptional,https://www.booking.com/hotel/vn/the-hanoian-hotel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=36064401_0_2_1_0&highlighted_blocks=36064401_0_2_1_0&matching_block_id=36064401_0_2_1_0&sr_pri_blocks=36064401_0_2_1_0__177501083&from=searchresults
2237,Sunrise Hanoi Hotel,Hà Nội,571256,10/6/2025,10/7/2025,8.6,3,"Hai Ba Trung, Hanoi",586,Excellent,https://www.booking.com/hotel/vn/sunrise-hanoi-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=259738503_0_2_0_0&highlighted_blocks=259738503_0_2_0_0&matching_block_id=259738503_0_2_0_0&sr_pri_blocks=259738503_0_2_0_0__57125572&from=searchresults
2238,GM Premium Hotel,Hà Nội,3566389,10/6/2025,10/7/2025,9.7,5,"Hoan Kiem, Hanoi (Old Quarter)",1299,Exceptional,https://www.booking.com/hotel/vn/gm-premium-hotel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=827829301_0_2_1_0&highlighted_blocks=827829301_0_2_1_0&matching_block_id=827829301_0_2_1_0&sr_pri_blocks=827829301_0_2_1_0__356638852&from=searchresults
2239,Luxe Paradise Suite Hotel Trich Sai,Hà Nội,1737525,10/6/2025,10/7/2025,8.9,4,"Tay Ho, Hanoi",500,Excellent,https://www.booking.com/hotel/vn/paradise-suites-trich-sai.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__173752548&from=searchresults
2240,Veshia Hotel & Spa,Hà Nội,983859,10/6/2025,10/7/2025,8.8,4,"Hoan Kiem, Hanoi",1455,Excellent,https://www.booking.com/hotel/vn/veshia.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=924125401_0_2_1_0&highlighted_blocks=924125401_0_2_1_0&matching_block_id=924125401_0_2_1_0&sr_pri_blocks=924125401_0_2_1_0__98385862&from=searchresults
2241,Matilda Boutique Hotel & Spa,Hà Nội,1206659,11/3/2025,11/4/2025,8.4,3,"Hoan Kiem, Hanoi (Old Quarter)",421,Very good,https://www.booking.com/hotel/vn/sunshine-3.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=24759527_0_2_1_0&highlighted_blocks=24759527_0_2_1_0&matching_block_id=24759527_0_2_1_0&sr_pri_blocks=24759527_0_2_1_0__120665891&from=searchresults
2242,Charmpearl Hotel & Suites,Hà Nội,1500000,11/3/2025,11/4/2025,8.9,4,"Ba Dinh, Hanoi",270,Excellent,https://www.booking.com/hotel/vn/charmpearl-amp-suites-ba-dinh.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=1338527501_408385081_2_41_0&highlighted_blocks=1338527501_408385081_2_41_0&matching_block_id=1338527501_408385081_2_41_0&sr_pri_blocks=1338527501_408385081_2_41_0__150000000&from=searchresults
2243,L'amant de Hanoi Hotel - khách sạn Lamant de Hà Nội,Hà Nội,864011,10/6/2025,10/7/2025,8.5,3,"Hoan Kiem, Hanoi (Old Quarter)",198,Very good,https://www.booking.com/hotel/vn/l-39-amant-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=962474002_0_2_0_0&highlighted_blocks=962474002_0_2_0_0&matching_block_id=962474002_0_2_0_0&sr_pri_blocks=962474002_0_2_0_0__86401107&from=searchresults
2244,Peridot Gallery Classic Hotel,Hà Nội,5976000,12/1/2025,12/2/2025,9.5,4,"Hoan Kiem, Hanoi (Old Quarter)",1194,Exceptional,https://www.booking.com/hotel/vn/hanoi-delano.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-01&checkout=2025-12-02&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=140884406_229867089_2_41_0_707066&highlighted_blocks=140884406_229867089_2_41_0_707066&matching_block_id=140884406_229867089_2_41_0_707066&sr_pri_blocks=140884406_229867089_2_41_0_707066_197208000&from=searchresults
2245,Hanoi House Hotel & Travel,Hà Nội,3760000,10/6/2025,10/7/2025,9.7,4,"Hoan Kiem, Hanoi (Old Quarter)",18,Exceptional,https://www.booking.com/hotel/vn/hanoi-guesthouse.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=29379201_265774357_0_1_0_1128662&highlighted_blocks=29379201_265774357_0_1_0_1128662&matching_block_id=29379201_265774357_0_1_0_1128662&sr_pri_blocks=29379201_265774357_0_1_0_1128662_150400000&from=searchresults
2246,Hanoi Old Quarter Hotel,Hà Nội,4590000,11/3/2025,11/4/2025,9.2,4,"Hoan Kiem, Hanoi (Old Quarter)",973,Wonderful,https://www.booking.com/hotel/vn/hanoi-old-quarter-hotel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=117&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=727303415_419408840_2_1_0_680824&highlighted_blocks=727303415_419408840_2_1_0_680824&matching_block_id=727303415_419408840_2_1_0_680824&sr_pri_blocks=727303415_419408840_2_1_0_680824_169830000&from=searchresults
2247,Golden Time Hostel 3,Hà Nội,1040000,10/13/2025,10/14/2025,8.9,2,"Hoan Kiem, Hanoi (Old Quarter)",651,Excellent,https://www.booking.com/hotel/vn/golden-wings.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=25686111_391479552_2_2_0_1178662&highlighted_blocks=25686111_391479552_2_2_0_1178662&matching_block_id=25686111_391479552_2_2_0_1178662&sr_pri_blocks=25686111_391479552_2_2_0_1178662_64480000&from=searchresults
2248,Hanoi Golden Lotus Hotel & Spa,Hà Nội,5000000,10/13/2025,10/14/2025,8.8,3,"Hoan Kiem, Hanoi (Old Quarter)",2003,Excellent,https://www.booking.com/hotel/vn/gia-thinh.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=24758702_403779719_0_2_0_1137716&highlighted_blocks=24758702_403779719_0_2_0_1137716&matching_block_id=24758702_403779719_0_2_0_1137716&sr_pri_blocks=24758702_403779719_0_2_0_1137716_100000000&from=searchresults
2249,Silk Path Hotel Hanoi,Hà Nội,1676546,11/10/2025,11/11/2025,8.9,4,"Hoan Kiem, Hanoi (Old Quarter)",281,Excellent,https://www.booking.com/hotel/vn/silk-path.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-10&checkout=2025-11-11&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=29223445_0_2_0_0&highlighted_blocks=29223445_0_2_0_0&matching_block_id=29223445_0_2_0_0&sr_pri_blocks=29223445_0_2_0_0__167654578&from=searchresults
2250,Amira Hotel Hanoi,Hà Nội,1357656,10/13/2025,10/14/2025,9.2,4,"Hoan Kiem, Hanoi (Old Quarter)",1666,Wonderful,https://www.booking.com/hotel/vn/amira-hanoi.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3714993&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&srpvid=de0b4341409d0395&srepoch=1759484057&all_sr_blocks=1015480402_0_2_1_0&highlighted_blocks=1015480402_0_2_1_0&matching_block_id=1015480402_0_2_1_0&sr_pri_blocks=1015480402_0_2_1_0__135765626&from=searchresults
